gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4500456301	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/396028	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.461741	-83.477647	31189.0						2013-09-13	13	9	2013	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	396028		Elias Bader	2013-09-13T14:24:40	CC_BY_NC_4_0	Elias Bader	Elias Bader			2025-05-12T15:40:21.036Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4465509922	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193653864	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.404278	-83.338753	48.0						2023-12-10T01:29:54	10	12	2023	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	193653864		Timothy M.	2023-12-10T23:35:54	CC_BY_NC_4_0	Timothy M.	Timothy M.			2025-05-12T14:28:37.857Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4465453097	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193343316	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.838058	-85.617054	4.0						2018-04-02T00:30	2	4	2018	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	193343316		David Hörmann	2023-12-08T00:41:44	CC_BY_NC_4_0	David Hörmann	David Hörmann			2025-05-12T12:46:37.127Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4458576288	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/189628167	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.430514	-84.007143	31.0						2023-10-31T21:04	31	10	2023	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	189628167		Tony Stones	2023-11-01T03:08:55	CC_BY_NC_4_0	Tony Stones	Tony Stones			2025-05-12T12:21:36.367Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4458455348	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/192737842	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.236382	-83.825205							2023-09-15T11:47	15	9	2023	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	192737842		Santiago Mailhos	2023-12-01T18:14:44	CC_BY_NC_4_0	lindadeyoung	lindadeyoung			2025-05-12T13:11:04.868Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4453931368	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/191790778	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.578514	-84.765109	31189.0						2009-05-19T09:40	19	5	2009	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	191790778		Brady Reed	2023-11-22T21:05:50	CC0_1_0	Brady Reed	Brady Reed			2025-05-12T12:53:28.853Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442660380	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/191700958	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.324298	-85.348022							2023-11-21T08:43:34	21	11	2023	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	191700958		sergiovillegas	2023-11-21T20:30:44	CC_BY_NC_4_0	sergiovillegas	sergiovillegas			2025-05-12T16:25:52.825Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442420100	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/191541401	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.732302	-83.265757	31271.0						2021-03-07T07:51	7	3	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	191541401		hps12	2023-11-20T02:11:41	CC_BY_NC_4_0	hps12	hps12			2025-05-12T14:16:42.637Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4438755062	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/190038975	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.939282	-84.589773	26.0						2023-11-04T11:19	4	11	2023	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	190038975		rmilla	2023-11-05T05:26:07	CC_BY_NC_4_0	rmilla	rmilla			2025-05-12T12:53:21.727Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4436215926	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/189169334	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.69372	-82.813477	6.0						2023-10-27T17:18:51	27	10	2023	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	189169334		Jose Pablo Fallas Valverde	2023-10-27T23:22:32	CC_BY_NC_4_0	Jose Pablo Fallas Valverde	Jose Pablo Fallas Valverde			2025-05-12T14:30:09.385Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431292522	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188736418	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.307928	-84.75432	31199.0						2023-09-07T10:00	7	9	2023	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	188736418		seth_beaudreault	2023-10-24T02:04:12	CC_BY_NC_4_0	seth_beaudreault	seth_beaudreault			2025-05-12T14:37:58.497Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431290546	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188735498	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.335011	-84.752421	31199.0						2023-08-02T13:51	2	8	2023	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	188735498		seth_beaudreault	2023-10-24T01:55:46	CC_BY_NC_4_0	seth_beaudreault	seth_beaudreault			2025-05-12T16:20:45.021Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431262437	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188736113	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.323172	-84.713735	31199.0						2023-09-15T23:35	15	9	2023	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	188736113		seth_beaudreault	2023-10-24T02:01:14	CC_BY_NC_4_0	seth_beaudreault	seth_beaudreault			2025-05-12T11:49:04.175Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431255512	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188735949	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.378098	-84.715788	31199.0						2023-08-17T06:00	17	8	2023	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	188735949		seth_beaudreault	2023-10-24T01:59:36	CC_BY_NC_4_0	seth_beaudreault	seth_beaudreault			2025-05-12T14:54:05.462Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431232767	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188511191	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.241681	-84.688657	31199.0						2023-07-28T15:40	28	7	2023	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	188511191		seth_beaudreault	2023-10-22T13:05:03	CC_BY_NC_4_0	seth_beaudreault	seth_beaudreault			2025-05-12T14:19:06.731Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431125898	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/187800916	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.093135	-83.577372	108.0						2023-10-16T11:32:57	16	10	2023	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	187800916		Liam O	2023-10-16T17:35:07	CC_BY_NC_4_0	romanalvarezs	romanalvarezs			2025-05-12T13:36:02.038Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4430788455	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188735925	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.239703	-84.744394	31199.0						2023-08-03T15:00	3	8	2023	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	188735925		seth_beaudreault	2023-10-24T01:59:30	CC_BY_NC_4_0	seth_beaudreault	seth_beaudreault			2025-05-12T14:45:30.232Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4430733860	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188509753	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.291615	-84.640117	31199.0						2023-07-22T06:32	22	7	2023	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	188509753		seth_beaudreault	2023-10-22T12:49:32	CC_BY_NC_4_0	seth_beaudreault	seth_beaudreault			2025-05-12T12:12:38.044Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4424491192	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/186121366	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.164605	-83.152311	31208.0						2023-10-01T10:29:25	1	10	2023	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	186121366		Jaime Marcelo Aranda Sánchez	2023-10-05T01:25:20	CC_BY_NC_4_0	lola_crassulaceae_sp	lola_crassulaceae_sp			2025-05-12T13:52:28.852Z	StillImage	COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED
4424418198	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/186068332	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.774725	-84.60463	26.0						2023-10-03T09:09:02	3	10	2023	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	186068332		Doug Andrews	2023-10-04T23:01:58	CC_BY_NC_4_0	Todd Black	Todd Black			2025-05-12T14:07:05.341Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4424205828	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/186255805	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.106577	-83.234848	31208.0						2023-10-04T05:53:18	4	10	2023	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	186255805		lola_crassulaceae_sp	2023-10-05T07:33:26	CC_BY_NC_4_0	lola_crassulaceae_sp	lola_crassulaceae_sp			2025-05-12T13:24:02.649Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4413373003	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/173940008	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		San José	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.471794	-83.577721	21.0						2023-07-13T20:35	13	7	2023	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	173940008		Roberto R. Calderón	2023-08-19T01:20:33	CC_BY_NC_4_0	elliehawcutt	elliehawcutt			2025-05-12T12:28:47.483Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4407654560	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/181853109	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.292785	-84.669562	31199.0						2023-03-06T21:29	6	3	2023	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	181853109		carnivore_ecologist	2023-09-05T02:53:10	CC_BY_NC_4_0	carnivore_ecologist	carnivore_ecologist			2025-05-12T12:29:55.876Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4407639677	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/181853126	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.37163	-84.640597	31199.0						2023-03-05T04:38	5	3	2023	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	181853126		carnivore_ecologist	2023-09-05T02:53:15	CC_BY_NC_4_0	carnivore_ecologist	carnivore_ecologist			2025-05-12T16:13:36.705Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4407618419	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/181853135	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.341556	-84.608598	31199.0						2023-03-06T21:13	6	3	2023	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	181853135		carnivore_ecologist	2023-09-05T02:53:17	CC_BY_NC_4_0	carnivore_ecologist	carnivore_ecologist			2025-05-12T12:58:43.713Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4407600313	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/181853134	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.293922	-84.734554	31199.0						2023-03-06T04:44	6	3	2023	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	181853134		carnivore_ecologist	2023-09-05T02:57:48	CC_BY_NC_4_0	carnivore_ecologist	carnivore_ecologist			2025-05-12T11:32:37.960Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4407429950	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/181816349	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.714064	-85.007056							2023-06-13T09:09	13	6	2023	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	181816349		Mike Melton	2023-09-04T22:11:26	CC_BY_NC_4_0	Mike Melton	Mike Melton			2025-05-12T13:36:50.379Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405262486	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139959534	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.318094	-84.879148	31199.0						2022-10-25T05:58:24	25	10	2022	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	139959534		Sam Eberhard	2022-10-25T13:17:06	CC_BY_4_0	Sam Eberhard	Sam Eberhard			2025-05-12T11:41:47.967Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
439779436	7e2989f0-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor (Linnaeus, 1771)		CR	Cordillera de Talamanca, Chirripó-Massiv (Sabanna de los Leones)		PRESENT		33aecde5-7e13-4272-9cb7-f4f3b0eb820c	9.4333	-83.4667											2435099	2435099	PRESERVED_SPECIMEN	MNHM	MNHM-Zoology	W1992/001				CC_BY_4_0					2025-05-09T04:52:31.720Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4177520748	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178315335	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		San José	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.489823	-84.048348	129.0						2023-08-13T10:15	13	8	2023	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	178315335		Ben Jobson	2023-08-14T04:18:34	CC_BY_4_0	Ben Jobson	Ben Jobson			2025-05-12T14:26:30.439Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4177294985	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/177895351	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.483086	-83.595147	201.0						2002-07-11T15:48	11	7	2002	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	177895351		leg9	2023-08-11T21:50:24	CC_BY_NC_4_0	leg9	leg9			2025-05-12T12:34:48.567Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4177109271	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/177523901	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.540835	-83.570964	16050.0						2014-03-22T08:09	22	3	2014	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	177523901		Gabriel	2023-08-09T16:21:16	CC_BY_NC_4_0	Gabriel	Gabriel			2025-05-12T11:51:32.453Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4174649366	09d2da7b-4699-4e45-b0da-73c982660c98	feb7f14dd8b4d8bf046f7f7beb6b000d	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis	(Linnaeus, 1758)	CR	14 km NE Potrero Grande	Puntarenas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	9.1062	-83.0933			0.0	0.0	0.0	0.0	1965-06-28	28	6	1965	2434982	2434982	PRESERVED_SPECIMEN	LSUMZ	LSUMZ	10219		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Arnold, Keith A.	NotAType		2025-04-09T06:18:28.824Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
4172007121	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/176455425	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.622821	-83.34314	31271.0						2023-07-25T21:30	25	7	2023	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	176455425		Nick Glover	2023-08-03T16:25:19	CC_BY_NC_4_0	Nick Glover	Nick Glover			2025-05-12T13:03:32.318Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4171731848	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164686368	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.438815	-84.6096	31189.0						2009-04-03T22:18	3	4	2009	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	164686368		Jaime Marcelo Aranda Sánchez	2023-05-31T14:43:35	CC_BY_NC_4_0	Stephen Patmore	Stephen Patmore			2025-05-12T14:42:59.210Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4171286329	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/61603132	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Cartago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.876449	-83.541359	31218.0						2020-09-10T16:09:05Z	10	9	2020	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	61603132		Jaime Marcelo Aranda Sánchez	2020-10-03T23:25:53	CC_BY_NC_4_0	Julio Barquero Elizondo	Julio Barquero Elizondo			2025-05-12T11:06:44.634Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
